"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"IN","2025","September","12 month-ending","Number of Deaths","71421","100","0.00840089","Indiana","Underreported due to incomplete data.","*",
"IN","2025","October","12 month-ending","Number of Deaths","71187","100","0.026690266","Indiana","Underreported due to incomplete data.","*",
"IN","2015","January","12 month-ending","Number of Drug Overdose Deaths","1162","100","0.033776177","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1162"
"IN","2015","February","12 month-ending","Number of Drug Overdose Deaths","1151","100","0.033666255","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1151"
"IN","2015","March","12 month-ending","Number of Drug Overdose Deaths","1193","100","0.030213402","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1193"
"IN","2015","April","12 month-ending","Number of Drug Overdose Deaths","1208","100","0.029990214","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1208"
"IN","2015","May","12 month-ending","Number of Drug Overdose Deaths","1203","100","0.031500528","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1203"
"IN","2015","June","12 month-ending","Number of Drug Overdose Deaths","1217","100","0.033062015","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1217"
"IN","2015","July","12 month-ending","Number of Drug Overdose Deaths","1207","100","0.03303445","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1207"
"IN","2015","August","12 month-ending","Number of Drug Overdose Deaths","1221","100","0.028260119","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1221"
"IN","2015","September","12 month-ending","Number of Drug Overdose Deaths","1210","100","0.025063834","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1210"
"IN","2015","October","12 month-ending","Number of Drug Overdose Deaths","1205","100","0.02350029","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1205"
"IN","2015","November","12 month-ending","Number of Drug Overdose Deaths","1218","100","0.025135496","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1218"
"IN","2015","December","12 month-ending","Number of Drug Overdose Deaths","1232","100","0.01738993","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1232"
"IN","2016","January","12 month-ending","Number of Drug Overdose Deaths","1228","100","0.017569078","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1228"
"IN","2016","February","12 month-ending","Number of Drug Overdose Deaths","1259","100","0.015907609","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1259"
"IN","2016","March","12 month-ending","Number of Drug Overdose Deaths","1264","100","0.015881082","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1264"
"IN","2016","April","12 month-ending","Number of Drug Overdose Deaths","1285","100","0.0143287","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1285"
"IN","2016","May","12 month-ending","Number of Drug Overdose Deaths","1321","100","0.012773023","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1321"
"IN","2016","June","12 month-ending","Number of Drug Overdose Deaths","1354","100","0.009577321","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1354"
"IN","2016","July","12 month-ending","Number of Drug Overdose Deaths","1383","100","0.009554901","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1383"
"IN","2016","August","12 month-ending","Number of Drug Overdose Deaths","1421","100","0.009533949","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1421"
"IN","2016","September","12 month-ending","Number of Drug Overdose Deaths","1434","100","0.009540316","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1434"
"IN","2016","October","12 month-ending","Number of Drug Overdose Deaths","1441","100","0.004747962","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1441"
"IN","2016","November","12 month-ending","Number of Drug Overdose Deaths","1469","100","0.004718465","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1469"
"IN","2016","December","12 month-ending","Number of Drug Overdose Deaths","1506","100","0.006245023","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1506"
"IN","2017","January","12 month-ending","Number of Drug Overdose Deaths","1576","100","0.006200974","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1576"
"IN","2017","February","12 month-ending","Number of Drug Overdose Deaths","1629","100","0.007718074","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1629"
"IN","2017","March","12 month-ending","Number of Drug Overdose Deaths","1664","100","0.00768238","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1664"
"IN","2017","April","12 month-ending","Number of Drug Overdose Deaths","1700","100","0.010716309","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1700"
"IN","2017","May","12 month-ending","Number of Drug Overdose Deaths","1721","100","0.016779035","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1721"
"IN","2017","June","12 month-ending","Number of Drug Overdose Deaths","1720","100","0.01670032","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1720"
"IN","2017","July","12 month-ending","Number of Drug Overdose Deaths","1777","100","0.019723567","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1777"
"IN","2017","August","12 month-ending","Number of Drug Overdose Deaths","1762","100","0.021241409","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1762"
"IN","2017","September","12 month-ending","Number of Drug Overdose Deaths","1802","100","0.019679973","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1802"
"IN","2017","October","12 month-ending","Number of Drug Overdose Deaths","1842","100","0.02423508","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1842"
"IN","2017","November","12 month-ending","Number of Drug Overdose Deaths","1861","100","0.025756015","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1861"
