"GEOGRAPHY_FIPS","GEOGRAPHY_NAME","YEAR","TOUCHPOINT_TYPE","MEASURE_NAME","MEASURE_VALUE","ETL_RUN_TIMESTAMP"
"035",Delaware,"2021",Rx dispensation,Average Touchpoint Utilization Count,6.47,2025-10-01 08:52:02.044
"035",Delaware,"2022",ED visit,Average Touchpoint Utilization Count,4.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",EMS interaction,Average Touchpoint Utilization Count,2.73,2025-10-01 08:52:02.044
"035",Delaware,"2022",Jail booking,Average Touchpoint Utilization Count,1.21,2025-10-01 08:52:02.044
"035",Delaware,"2022",Rx dispensation,Average Touchpoint Utilization Count,6.84,2025-10-01 08:52:02.044
"035",Delaware,"2023",ED visit,Average Touchpoint Utilization Count,2.65,2025-10-01 08:52:02.044
"035",Delaware,"2023",EMS interaction,Average Touchpoint Utilization Count,2.24,2025-10-01 08:52:02.044
"035",Delaware,"2023",Jail booking,Average Touchpoint Utilization Count,1.25,2025-10-01 08:52:02.044
"035",Delaware,"2023",Rx dispensation,Average Touchpoint Utilization Count,6.44,2025-10-01 08:52:02.044
"035",Delaware,All Years,ED visit,Average Touchpoint Utilization Count,3.36,2025-10-01 08:52:02.044
"035",Delaware,All Years,EMS interaction,Average Touchpoint Utilization Count,2.22,2025-10-01 08:52:02.044
"035",Delaware,All Years,Jail booking,Average Touchpoint Utilization Count,1.43,2025-10-01 08:52:02.044
"035",Delaware,All Years,Rx dispensation,Average Touchpoint Utilization Count,7.77,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,ED visit,Average Touchpoint Utilization Count,2.93,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,EMS interaction,Average Touchpoint Utilization Count,2.2,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Jail booking,Average Touchpoint Utilization Count,1.17,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Rx dispensation,Average Touchpoint Utilization Count,4.23,2025-10-01 08:52:02.044
"177",Wayne,"2015",ED visit,Average Touchpoint Utilization Count,3.35,2025-10-01 08:52:02.044
"177",Wayne,"2015",EMS interaction,Average Touchpoint Utilization Count,2.8,2025-10-01 08:52:02.044
"177",Wayne,"2015",Jail booking,Average Touchpoint Utilization Count,1.4,2025-10-01 08:52:02.044
"177",Wayne,"2015",Rx dispensation,Average Touchpoint Utilization Count,10.71,2025-10-01 08:52:02.044
"177",Wayne,"2016",ED visit,Average Touchpoint Utilization Count,3.21,2025-10-01 08:52:02.044
"177",Wayne,"2016",EMS interaction,Average Touchpoint Utilization Count,3.5,2025-10-01 08:52:02.044
"177",Wayne,"2016",Jail booking,Average Touchpoint Utilization Count,1.9,2025-10-01 08:52:02.044
"177",Wayne,"2016",Rx dispensation,Average Touchpoint Utilization Count,10.82,2025-10-01 08:52:02.044
"177",Wayne,"2017",ED visit,Average Touchpoint Utilization Count,3.29,2025-10-01 08:52:02.044
"177",Wayne,"2017",EMS interaction,Average Touchpoint Utilization Count,2.28,2025-10-01 08:52:02.044
"177",Wayne,"2017",Jail booking,Average Touchpoint Utilization Count,1.27,2025-10-01 08:52:02.044
"177",Wayne,"2017",Rx dispensation,Average Touchpoint Utilization Count,9.89,2025-10-01 08:52:02.044
"177",Wayne,"2018",ED visit,Average Touchpoint Utilization Count,4.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",EMS interaction,Average Touchpoint Utilization Count,3.1,2025-10-01 08:52:02.044
"177",Wayne,"2018",Jail booking,Average Touchpoint Utilization Count,1.5,2025-10-01 08:52:02.044
"177",Wayne,"2018",Rx dispensation,Average Touchpoint Utilization Count,9.52,2025-10-01 08:52:02.044
"177",Wayne,"2019",ED visit,Average Touchpoint Utilization Count,3.07,2025-10-01 08:52:02.044
"177",Wayne,"2019",EMS interaction,Average Touchpoint Utilization Count,2.39,2025-10-01 08:52:02.044
"177",Wayne,"2019",Jail booking,Average Touchpoint Utilization Count,1.14,2025-10-01 08:52:02.044
"177",Wayne,"2019",Rx dispensation,Average Touchpoint Utilization Count,12.08,2025-10-01 08:52:02.044
"177",Wayne,"2020",ED visit,Average Touchpoint Utilization Count,2.89,2025-10-01 08:52:02.044
"177",Wayne,"2020",EMS interaction,Average Touchpoint Utilization Count,2.6,2025-10-01 08:52:02.044
"177",Wayne,"2020",Jail booking,Average Touchpoint Utilization Count,1.42,2025-10-01 08:52:02.044
"177",Wayne,"2020",Rx dispensation,Average Touchpoint Utilization Count,9.63,2025-10-01 08:52:02.044
"177",Wayne,"2021",ED visit,Average Touchpoint Utilization Count,3.92,2025-10-01 08:52:02.044
"177",Wayne,"2021",EMS interaction,Average Touchpoint Utilization Count,3.58,2025-10-01 08:52:02.044
"177",Wayne,"2021",Jail booking,Average Touchpoint Utilization Count,1.35,2025-10-01 08:52:02.044
"177",Wayne,"2021",Rx dispensation,Average Touchpoint Utilization Count,9.44,2025-10-01 08:52:02.044
"177",Wayne,"2022",ED visit,Average Touchpoint Utilization Count,2.56,2025-10-01 08:52:02.044
"177",Wayne,"2022",EMS interaction,Average Touchpoint Utilization Count,1.57,2025-10-01 08:52:02.044
"177",Wayne,"2022",Jail booking,Average Touchpoint Utilization Count,1.57,2025-10-01 08:52:02.044
"177",Wayne,"2022",Rx dispensation,Average Touchpoint Utilization Count,10.07,2025-10-01 08:52:02.044
"177",Wayne,"2023",ED visit,Average Touchpoint Utilization Count,3.14,2025-10-01 08:52:02.044
"177",Wayne,"2023",EMS interaction,Average Touchpoint Utilization Count,1.85,2025-10-01 08:52:02.044
"177",Wayne,"2023",Jail booking,Average Touchpoint Utilization Count,1.2,2025-10-01 08:52:02.044
"177",Wayne,"2023",Rx dispensation,Average Touchpoint Utilization Count,6.31,2025-10-01 08:52:02.044
"177",Wayne,All Years,ED visit,Average Touchpoint Utilization Count,3.27,2025-10-01 08:52:02.044
"177",Wayne,All Years,EMS interaction,Average Touchpoint Utilization Count,2.56,2025-10-01 08:52:02.044
"177",Wayne,All Years,Jail booking,Average Touchpoint Utilization Count,1.39,2025-10-01 08:52:02.044
"177",Wayne,All Years,Rx dispensation,Average Touchpoint Utilization Count,9.59,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,ED visit,Average Touchpoint Utilization Count,3.04,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,EMS interaction,Average Touchpoint Utilization Count,2.31,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,Rx dispensation,Average Touchpoint Utilization Count,6.23,2025-10-01 08:52:02.044
"035",Delaware,"2015",ED visit,Average Days Since Most Recent Touchpoint Utilization,87.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,58.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Jail booking,Average Days Since Most Recent Touchpoint Utilization,182.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Release from prison,Average Days Since Most Recent Touchpoint Utilization,163.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,103.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",ED visit,Average Days Since Most Recent Touchpoint Utilization,132.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,116.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",Jail booking,Average Days Since Most Recent Touchpoint Utilization,143.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,115.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",ED visit,Average Days Since Most Recent Touchpoint Utilization,86.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,182.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Jail booking,Average Days Since Most Recent Touchpoint Utilization,223.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Release from prison,Average Days Since Most Recent Touchpoint Utilization,265.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,107.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",ED visit,Average Days Since Most Recent Touchpoint Utilization,118.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,71.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Jail booking,Average Days Since Most Recent Touchpoint Utilization,103.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Release from prison,Average Days Since Most Recent Touchpoint Utilization,267.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,96.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",ED visit,Average Days Since Most Recent Touchpoint Utilization,73.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,65.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Jail booking,Average Days Since Most Recent Touchpoint Utilization,119.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Release from prison,Average Days Since Most Recent Touchpoint Utilization,234.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,78.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",ED visit,Average Days Since Most Recent Touchpoint Utilization,111.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,119.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",Jail booking,Average Days Since Most Recent Touchpoint Utilization,169.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",Release from prison,Average Days Since Most Recent Touchpoint Utilization,162.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,81.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",ED visit,Average Days Since Most Recent Touchpoint Utilization,99.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,98.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",Jail booking,Average Days Since Most Recent Touchpoint Utilization,141.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",Release from prison,Average Days Since Most Recent Touchpoint Utilization,158.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,94.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",ED visit,Average Days Since Most Recent Touchpoint Utilization,97.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,106.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",Jail booking,Average Days Since Most Recent Touchpoint Utilization,169.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",Release from prison,Average Days Since Most Recent Touchpoint Utilization,217.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,86.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",ED visit,Average Days Since Most Recent Touchpoint Utilization,105.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",Jail booking,Average Days Since Most Recent Touchpoint Utilization,111.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",Release from prison,Average Days Since Most Recent Touchpoint Utilization,98.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,114.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,ED visit,Average Days Since Most Recent Touchpoint Utilization,103.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,EMS interaction,Average Days Since Most Recent Touchpoint Utilization,100.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Jail booking,Average Days Since Most Recent Touchpoint Utilization,147.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Release from prison,Average Days Since Most Recent Touchpoint Utilization,174.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Release from prison,Average Days Since Most Recent Touchpoint Utilization,174.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,101.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,ED visit,Average Days Since Most Recent Touchpoint Utilization,122.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,EMS interaction,Average Days Since Most Recent Touchpoint Utilization,106.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Jail booking,Average Days Since Most Recent Touchpoint Utilization,122.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Release from prison,Average Days Since Most Recent Touchpoint Utilization,141.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,129.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",ED visit,Average Days Since Most Recent Touchpoint Utilization,63.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,69.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Jail booking,Average Days Since Most Recent Touchpoint Utilization,168.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Release from prison,Average Days Since Most Recent Touchpoint Utilization,170.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,62.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",ED visit,Average Days Since Most Recent Touchpoint Utilization,120.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,84.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Jail booking,Average Days Since Most Recent Touchpoint Utilization,144.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Release from prison,Average Days Since Most Recent Touchpoint Utilization,248.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,89.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",ED visit,Average Days Since Most Recent Touchpoint Utilization,72.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,49.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Jail booking,Average Days Since Most Recent Touchpoint Utilization,113.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Release from prison,Average Days Since Most Recent Touchpoint Utilization,126.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,78.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",ED visit,Average Days Since Most Recent Touchpoint Utilization,98.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,92.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Jail booking,Average Days Since Most Recent Touchpoint Utilization,154.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Release from prison,Average Days Since Most Recent Touchpoint Utilization,220.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,116.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",ED visit,Average Days Since Most Recent Touchpoint Utilization,126.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,108.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",Jail booking,Average Days Since Most Recent Touchpoint Utilization,182.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,67.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",ED visit,Average Days Since Most Recent Touchpoint Utilization,87.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,84.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Jail booking,Average Days Since Most Recent Touchpoint Utilization,182.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Release from prison,Average Days Since Most Recent Touchpoint Utilization,143.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,72.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",ED visit,Average Days Since Most Recent Touchpoint Utilization,100.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,120.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Jail booking,Average Days Since Most Recent Touchpoint Utilization,132.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Release from prison,Average Days Since Most Recent Touchpoint Utilization,314.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,59.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",ED visit,Average Days Since Most Recent Touchpoint Utilization,88.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Jail booking,Average Days Since Most Recent Touchpoint Utilization,206.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Release from prison,Average Days Since Most Recent Touchpoint Utilization,5.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,56.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",ED visit,Average Days Since Most Recent Touchpoint Utilization,87.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",EMS interaction,Average Days Since Most Recent Touchpoint Utilization,100.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Jail booking,Average Days Since Most Recent Touchpoint Utilization,220.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Release from prison,Average Days Since Most Recent Touchpoint Utilization,39.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,86.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,ED visit,Average Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,EMS interaction,Average Days Since Most Recent Touchpoint Utilization,92.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Jail booking,Average Days Since Most Recent Touchpoint Utilization,171.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Release from prison,Average Days Since Most Recent Touchpoint Utilization,169.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Release from prison,Average Days Since Most Recent Touchpoint Utilization,169.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,80.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,ED visit,Average Days Since Most Recent Touchpoint Utilization,100.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,EMS interaction,Average Days Since Most Recent Touchpoint Utilization,103.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,Jail booking,Average Days Since Most Recent Touchpoint Utilization,280.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,Release from prison,Average Days Since Most Recent Touchpoint Utilization,131.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,Rx dispensation,Average Days Since Most Recent Touchpoint Utilization,102.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",ED visit,Median Days Since Most Recent Touchpoint Utilization,48.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,24.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Jail booking,Median Days Since Most Recent Touchpoint Utilization,203.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Release from prison,Median Days Since Most Recent Touchpoint Utilization,163.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,61.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",ED visit,Median Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,65.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",Jail booking,Median Days Since Most Recent Touchpoint Utilization,116.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,68.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",ED visit,Median Days Since Most Recent Touchpoint Utilization,44.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,180.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Jail booking,Median Days Since Most Recent Touchpoint Utilization,264.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Release from prison,Median Days Since Most Recent Touchpoint Utilization,265.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,80.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",ED visit,Median Days Since Most Recent Touchpoint Utilization,84.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,27.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Jail booking,Median Days Since Most Recent Touchpoint Utilization,74.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Release from prison,Median Days Since Most Recent Touchpoint Utilization,267.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,28.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",ED visit,Median Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,25.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Jail booking,Median Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Release from prison,Median Days Since Most Recent Touchpoint Utilization,271.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,29.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",ED visit,Median Days Since Most Recent Touchpoint Utilization,78.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,82.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",Jail booking,Median Days Since Most Recent Touchpoint Utilization,164.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",Release from prison,Median Days Since Most Recent Touchpoint Utilization,162.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",ED visit,Median Days Since Most Recent Touchpoint Utilization,69.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,62.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",Jail booking,Median Days Since Most Recent Touchpoint Utilization,145.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",Release from prison,Median Days Since Most Recent Touchpoint Utilization,158.0,2025-10-01 08:52:02.044
"035",Delaware,"2021",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,41.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",ED visit,Median Days Since Most Recent Touchpoint Utilization,72.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,72.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",Jail booking,Median Days Since Most Recent Touchpoint Utilization,207.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",Release from prison,Median Days Since Most Recent Touchpoint Utilization,217.0,2025-10-01 08:52:02.044
"035",Delaware,"2022",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,38.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",ED visit,Median Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,31.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",Jail booking,Median Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",Release from prison,Median Days Since Most Recent Touchpoint Utilization,80.0,2025-10-01 08:52:02.044
"035",Delaware,"2023",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,75.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,ED visit,Median Days Since Most Recent Touchpoint Utilization,68.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,EMS interaction,Median Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Jail booking,Median Days Since Most Recent Touchpoint Utilization,132.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Release from prison,Median Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Release from prison,Median Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"035",Delaware,All Years,Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,55.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,ED visit,Median Days Since Most Recent Touchpoint Utilization,83.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,EMS interaction,Median Days Since Most Recent Touchpoint Utilization,48.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Jail booking,Median Days Since Most Recent Touchpoint Utilization,118.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Release from prison,Median Days Since Most Recent Touchpoint Utilization,141.0,2025-10-01 08:52:02.044
"035",Delaware,Last Two Years,Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,118.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",ED visit,Median Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,14.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Jail booking,Median Days Since Most Recent Touchpoint Utilization,181.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Release from prison,Median Days Since Most Recent Touchpoint Utilization,223.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,11.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",ED visit,Median Days Since Most Recent Touchpoint Utilization,102.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,83.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Jail booking,Median Days Since Most Recent Touchpoint Utilization,146.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Release from prison,Median Days Since Most Recent Touchpoint Utilization,255.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,26.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",ED visit,Median Days Since Most Recent Touchpoint Utilization,36.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,23.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Jail booking,Median Days Since Most Recent Touchpoint Utilization,75.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Release from prison,Median Days Since Most Recent Touchpoint Utilization,130.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
